"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_694","Seq_694",0.0326258900549269,0.78091364874495,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"Seq_418","Seq_418",0.049880244120123,-0.779259314521177,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_232","Seq_232",0.0178667225600661,-0.777643007009845,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_810","Seq_810",0.0375949076131806,0.775340177237084,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_309","Seq_309",0.0325777077898585,-0.774692952083241,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea"
"Seq_1049","Seq_1049",0.0104171442727649,-0.773831465376305,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium"
"Seq_1226","Seq_1226",0.024263792106544,-0.771680643711568,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_3755","Seq_3755",0.00638706187177996,-0.771244405222853,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_1550","Seq_1550",0.0111134225545765,0.770970193610972,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_425","Seq_425",0.043766970921869,0.770736438923612,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella"
"Seq_721","Seq_721",0.0185885823438664,0.769453084370053,"Rare","Subgroup_6","Unknown_Order","Unknown_Family","Vicinamibacter"
"Seq_569","Seq_569",0.024637608578014,0.767832012106446,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"Seq_880","Seq_880",0.0179134450154367,-0.765191495416468,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_4516","Seq_4516",0.00408843114433286,-0.764702174891696,"Proteobacteria","Alphaproteobacteria","Puniceispirillales","Unclassified","Unclassified"
"Seq_1629","Seq_1629",0.0115080074335433,-0.76390364080152,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"Seq_2100","Seq_2100",0.0145657676670403,0.763294055346695,"Rare","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter"
"Seq_234","Seq_234",0.0539523164785516,0.763238805193065,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Caenimonas"
"Seq_893","Seq_893",0.0272771223943908,-0.757896862250998,"Proteobacteria","Alphaproteobacteria","Unclassified","Unclassified","Unclassified"
"Seq_389","Seq_389",0.0710285876943898,0.75775714029969,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_942","Seq_942",0.0115280536125708,-0.756006463257327,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_1227","Seq_1227",0.0202997467130015,0.755733533110667,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Unclassified"
"Seq_3039","Seq_3039",0.00568898181744087,-0.75553582743498,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1889","Seq_1889",0.0188491294944033,-0.755272552144677,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_698","Seq_698",0.0282394949240676,-0.753997631374309,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_306","Seq_306",0.0451304964203568,-0.75137375708388,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Herminiimonas"
"Seq_739","Seq_739",0.0173002913149873,-0.751341347396048,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified"
"Seq_850","Seq_850",0.0405967195544726,0.751172636494533,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Seq_229","Seq_229",0.00279539548705784,-0.751091158429117,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Uliginosibacterium"
"Seq_592","Seq_592",0.0597418649835364,-0.748469886986475,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"Seq_1779","Seq_1779",0.00258655624579136,-0.743954762011946,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_511","Seq_511",0.0245394294365128,-0.743843085767502,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga"
"Seq_279","Seq_279",0.0248281318448621,-0.743800991642804,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_1710","Seq_1710",0.00696628250085846,-0.743050588989294,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1557","Seq_1557",0.0195689825280167,0.742140147562021,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_1844","Seq_1844",0.0162282114952064,0.741482219596811,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_545","Seq_545",0.0790819112448257,0.740825202908609,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_524","Seq_524",0.0790268262976927,-0.740447048235731,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"Seq_1839","Seq_1839",0.00657884009519917,-0.739384508485755,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_471","Seq_471",0.0440589150563722,-0.738651662803558,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium"
"Seq_493","Seq_493",0.0734258418762077,0.737614013469848,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter"
"Seq_83","Seq_83",0.444036096560275,-0.737537839812322,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_3321","Seq_3321",0.00673175756476243,-0.736792346385416,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhodoferax"
"Seq_142","Seq_142",0.37163847878441,-0.734127936248611,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_268","Seq_268",0.170083473481077,-0.733253175535055,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Filimonas"
"Seq_858","Seq_858",0.0441012151076149,0.728172318819802,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Leptothrix"
"Seq_57","Seq_57",0.0129936758378448,-0.726796915450394,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Aetherobacter"
"Seq_572","Seq_572",0.0662239387866448,0.726589780380846,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_3448","Seq_3448",0.00328247059477058,-0.723539740599203,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Seq_915","Seq_915",0.0182317720209289,0.721204983804963,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_413","Seq_413",0.0145563581129666,-0.720164622118998,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas"
"Seq_2758","Seq_2758",0.0100849845288139,-0.719393914597599,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"Seq_3093","Seq_3093",0.0037024131998937,-0.71937910919304,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Frondihabitans"
"Seq_231","Seq_231",0.217795056407767,0.718743591620769,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_711","Seq_711",0.0554522691837358,0.716977728871443,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Unclassified","Unclassified"
"Seq_316","Seq_316",0.0449425232229507,-0.716698957518859,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia"
"Seq_1825","Seq_1825",0.0112545663079387,-0.715294548432608,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_923","Seq_923",0.00664860445694858,-0.713971034974183,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_1880","Seq_1880",0.00403193823346836,-0.713847381450884,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_184","Seq_184",0.00402330411615687,-0.713560857624504,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_911","Seq_911",0.0359044306953627,0.713115915254804,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_145","Seq_145",0.119950860370638,0.713076796520582,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_102","Seq_102",0.287560969944001,-0.712271393885202,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_405","Seq_405",0.108276933677354,0.712102651137502,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia"
"Seq_2320","Seq_2320",0.00747231257013872,-0.711834359675289,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_2336","Seq_2336",0.00366033883490012,-0.711778419630866,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_534","Seq_534",0.0332086013373214,-0.710709205851334,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_768","Seq_768",0.0359183379532141,0.71050859143252,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_224","Seq_224",0.170292387549684,0.707826937703936,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_41","Seq_41",1.00140617457821,0.707234624555335,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Achromobacter"
"Seq_1000","Seq_1000",0.011304982891046,0.707218979960934,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_1848","Seq_1848",0.00783948497752645,-0.706565074448639,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_539","Seq_539",0.00377347708953263,-0.706108645873541,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella"
"Seq_1948","Seq_1948",0.016595812300231,-0.705169142717309,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_5600","Seq_5600",0.00297704878638651,-0.704516091889806,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chiayiivirga"
"Seq_1715","Seq_1715",0.0140211167715139,-0.704462571133493,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_366","Seq_366",0.0128429444192433,-0.701629460773305,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_211","Seq_211",0.0348086959253299,-0.701602546625239,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_2075","Seq_2075",0.0154050515720398,-0.700785609441708,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptacidiphilus"
"Seq_553","Seq_553",0.0423598655155579,-0.700558159643676,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_2659","Seq_2659",0.00876343347633396,-0.697626012752197,"Rare","Acidobacteriia","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Terriglobus"
"Seq_566","Seq_566",0.0359966433987726,-0.696981179239722,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_516","Seq_516",0.0494454173873207,-0.695202235831465,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"Seq_4939","Seq_4939",0.00396343527724917,-0.693957531676369,"Proteobacteria","Deltaproteobacteria","Myxococcales","Unclassified","Unclassified"
"Seq_219","Seq_219",0.231655150308609,0.692324021485277,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_1722","Seq_1722",0.012094746404786,-0.692270568445911,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_1322","Seq_1322",0.0174433956787483,0.69184804644001,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_509","Seq_509",0.0408043699566752,0.689852585098242,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_4985","Seq_4985",0.002042944955294,-0.68877523193789,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella"
"Seq_1248","Seq_1248",0.0267825434639193,0.688332707811794,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_1860","Seq_1860",0.0117331250501712,-0.688262845776139,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"Seq_606","Seq_606",0.00596163384681742,-0.687941469486,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_492","Seq_492",0.0189403252905815,0.686597730931268,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1491","Seq_1491",0.0227894613549258,0.68611472053696,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_122","Seq_122",0.0308785579507655,-0.684648313441418,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"Seq_1973","Seq_1973",0.0146161348687748,0.684610740103387,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1422","Seq_1422",0.00414635698068872,-0.684324718957926,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_440","Seq_440",0.0645134699660854,0.683601551038391,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_621","Seq_621",0.0693238293995559,-0.679592042736732,"Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura"
"Seq_1207","Seq_1207",0.0288153721794265,0.679189965960206,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_2118","Seq_2118",0.00594476592722475,-0.674639894895542,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_755","Seq_755",0.00353465617951424,-0.673629897036294,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_275","Seq_275",0.0204106746258958,-0.673444205712,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1501","Seq_1501",0.00515678816123186,-0.671488480857628,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_956","Seq_956",0.0291113356588423,-0.671438712696898,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_4745","Seq_4745",0.00260715640275306,-0.671289599708499,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_1048","Seq_1048",0.0394939878986296,-0.671088688041247,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"Seq_1670","Seq_1670",0.0150575855872404,-0.66864386476592,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_1896","Seq_1896",0.00547480378412967,-0.666751526719803,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_1527","Seq_1527",0.00403101294204271,-0.666581606896262,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_273","Seq_273",0.138003884032588,-0.664936475449674,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_2399","Seq_2399",0.0121216671595786,0.664622852678316,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"Seq_2912","Seq_2912",0.00871889369488188,-0.664288444786538,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_4305","Seq_4305",0.00154683717029015,-0.662302415984127,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_2023","Seq_2023",0.018015374884821,-0.66172422517903,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"Seq_2","Seq_2",1.70492824686142,-0.660556398074549,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_764","Seq_764",0.0135418521264639,-0.660445573271683,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_246","Seq_246",0.0743943990176656,0.659942855586102,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"Seq_6348","Seq_6348",0.00111157676944607,-0.658116048027716,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_862","Seq_862",0.0360456796016388,0.656597933249081,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"Seq_2843","Seq_2843",0.00340294114763915,-0.65501145899556,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"Seq_6826","Seq_6826",0.00179091898823503,-0.654876002790066,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus"
"Seq_2078","Seq_2078",0.00390976484247786,-0.653596757629207,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium"
"Seq_3753","Seq_3753",0.00533797719295039,-0.652993573041952,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"Seq_159","Seq_159",0.128802102227167,-0.652667028536418,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"Seq_1442","Seq_1442",0.00739033720512317,-0.652415784821903,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2046","Seq_2046",0.00973741707873443,-0.651310570599153,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"Seq_709","Seq_709",0.0524491845235339,-0.650127661010063,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"Seq_244","Seq_244",0.128407705554641,0.649788804139265,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ramlibacter"
"Seq_1387","Seq_1387",0.0231898983525092,-0.648766386372636,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_1172","Seq_1172",0.0117859553013382,-0.647994622067122,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga"
"Seq_931","Seq_931",0.0132003223230261,-0.646519624296744,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_796","Seq_796",0.00192077070242268,-0.646484597497093,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium"
"Seq_1114","Seq_1114",0.00409333399145584,-0.646431880168354,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_317","Seq_317",0.0321761231935063,-0.646217190034248,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_4334","Seq_4334",0.00210041874218159,-0.645727023864628,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_556","Seq_556",0.078627303010753,0.645492930372137,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","SS1-B-06-26","Unclassified"
"Seq_1028","Seq_1028",0.0126107780313729,-0.64331685320113,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_1104","Seq_1104",0.00253443368231179,-0.6431906139725,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"Seq_2079","Seq_2079",0.0169301231663195,-0.642925367914746,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_2690","Seq_2690",0.00807874382379796,-0.642871381896435,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_439","Seq_439",0.0535149266614769,-0.642554784803556,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"Seq_2048","Seq_2048",0.00229570230962119,-0.641606442140812,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unclassified"
"Seq_1930","Seq_1930",0.0174891331128251,0.639680611719908,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1123","Seq_1123",0.0154762347231726,0.638699696731305,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
